record_id,datetime,creation_status_code,metadata_status_code,file_upload_status_code,file_which_caused_problem
718,"24/11/2022 10:44:09",201,200,,
719,"24/11/2022 10:44:21",201,200,,
720,"24/11/2022 10:44:31",201,200,,
721,"24/11/2022 10:44:42",201,200,,
722,"24/11/2022 10:44:51",201,200,,
723,"24/11/2022 10:45:02",201,200,,
724,"24/11/2022 10:45:12",201,200,,
725,"24/11/2022 10:45:23",201,200,,
726,"24/11/2022 10:45:33",201,200,,
727,"24/11/2022 10:45:44",201,200,,
728,"24/11/2022 10:45:54",201,200,,
729,"24/11/2022 10:46:06",201,200,,
730,"24/11/2022 10:46:17",201,200,,
731,"24/11/2022 10:46:28",201,200,,
732,"24/11/2022 10:46:40",201,200,,
733,"24/11/2022 10:46:52",201,200,,
734,"24/11/2022 10:47:03",201,200,,
735,"24/11/2022 10:47:14",201,200,,
736,"24/11/2022 10:47:25",201,200,,
737,"24/11/2022 10:47:38",201,200,,
738,"24/11/2022 10:47:48",201,200,,
739,"24/11/2022 10:48:00",201,200,,
740,"24/11/2022 10:48:10",201,200,,
741,"24/11/2022 10:48:20",201,200,,
742,"24/11/2022 10:48:32",201,200,,
743,"24/11/2022 10:48:43",201,200,,
744,"24/11/2022 10:48:56",201,200,,
745,"24/11/2022 10:49:07",201,200,,
746,"24/11/2022 10:49:19",201,200,,
747,"24/11/2022 10:49:29",201,200,,
748,"24/11/2022 10:49:40",201,200,,
749,"24/11/2022 10:49:50",201,200,,
750,"24/11/2022 10:50:03",201,200,,
751,"24/11/2022 10:50:13",201,200,,
752,"24/11/2022 10:50:24",201,200,,
753,"24/11/2022 10:50:35",201,200,,
754,"24/11/2022 10:50:47",201,200,,
755,"24/11/2022 10:50:59",201,200,,
756,"24/11/2022 10:51:13",201,200,,
757,"24/11/2022 10:51:28",201,200,,
758,"24/11/2022 10:51:41",201,200,,
759,"24/11/2022 10:51:54",201,200,,
761,"24/11/2022 10:52:11",201,200,,
766,"24/11/2022 10:52:22",201,200,,
767,"24/11/2022 10:52:32",201,200,,
770,"24/11/2022 10:52:43",201,200,,
772,"24/11/2022 10:52:54",201,200,,
773,"24/11/2022 10:53:06",201,200,,
774,"24/11/2022 10:53:17",201,200,,
775,"24/11/2022 10:53:27",201,200,,
776,"24/11/2022 10:53:38",201,200,,
777,"24/11/2022 10:53:47",201,200,,
778,"24/11/2022 10:53:57",201,200,,
779,"24/11/2022 10:54:10",201,200,,
780,"24/11/2022 10:54:23",201,200,,
781,"24/11/2022 10:54:33",201,200,,
782,"24/11/2022 10:54:45",201,200,,
783,"24/11/2022 10:54:57",201,200,,
785,"24/11/2022 10:55:08",201,200,,
787,"24/11/2022 10:55:18",201,200,,
788,"24/11/2022 10:55:28",201,200,,
789,"24/11/2022 10:55:39",201,200,,
791,"24/11/2022 10:55:50",201,200,,
792,"24/11/2022 10:55:59",201,200,,
793,"24/11/2022 10:56:10",201,200,,
794,"24/11/2022 10:56:20",201,200,,
795,"24/11/2022 10:56:32",201,200,,
798,"24/11/2022 10:56:44",201,200,,
799,"24/11/2022 10:56:56",201,200,,
800,"24/11/2022 10:57:06",201,200,,
801,"24/11/2022 10:57:15",201,200,,
802,"24/11/2022 10:57:25",201,200,,
804,"24/11/2022 10:57:35",201,200,,
805,"24/11/2022 10:57:46",201,200,,
806,"24/11/2022 10:57:57",201,200,,
807,"24/11/2022 10:58:06",201,200,,
808,"24/11/2022 10:58:19",201,200,,
810,"24/11/2022 10:58:30",201,200,,
811,"24/11/2022 10:58:42",201,200,,
813,"24/11/2022 10:58:57",201,200,,
817,"24/11/2022 10:59:13",201,200,,
819,"24/11/2022 10:59:26",201,200,,
820,"24/11/2022 10:59:39",201,200,,
823,"24/11/2022 10:59:50",201,200,,
824,"24/11/2022 11:00:01",201,200,,
825,"24/11/2022 11:00:13",201,200,,
826,"24/11/2022 11:00:24",201,200,,
827,"24/11/2022 11:00:35",201,200,,
828,"24/11/2022 11:00:46",201,200,,
829,"24/11/2022 11:00:56",201,200,,
830,"24/11/2022 11:01:10",201,200,,
831,"24/11/2022 11:01:27",201,200,,
832,"24/11/2022 11:01:39",201,200,,
833,"24/11/2022 11:01:50",201,200,,
834,"24/11/2022 11:02:01",201,200,,
835,"24/11/2022 11:02:11",201,200,,
836,"24/11/2022 11:02:23",201,200,,
837,"24/11/2022 11:02:34",201,200,,
838,"24/11/2022 11:02:45",201,200,,
839,"24/11/2022 11:02:55",201,200,,
840,"24/11/2022 11:03:06",201,200,,
841,"24/11/2022 11:03:16",201,200,,
842,"24/11/2022 11:03:27",201,200,,
843,"24/11/2022 11:03:39",201,200,,
844,"24/11/2022 11:03:51",201,200,,
845,"24/11/2022 11:04:05",201,200,,
846,"24/11/2022 11:04:18",201,200,,
847,"24/11/2022 11:04:29",201,200,,
848,"24/11/2022 11:04:40",201,200,,
849,"24/11/2022 11:04:51",201,200,,
850,"24/11/2022 11:05:01",201,200,,
851,"24/11/2022 11:05:13",201,200,,
852,"24/11/2022 11:05:25",201,200,,
853,"24/11/2022 11:05:36",201,200,,
854,"24/11/2022 11:05:49",201,200,,
855,"24/11/2022 11:06:01",201,200,,
856,"24/11/2022 11:06:11",201,200,,
857,"24/11/2022 11:06:21",201,200,,
858,"24/11/2022 11:06:33",201,200,,
859,"24/11/2022 11:06:46",201,200,,
860,"24/11/2022 11:06:56",201,200,,
861,"24/11/2022 11:07:07",201,200,,
862,"24/11/2022 11:07:17",201,200,,
863,"24/11/2022 11:07:27",201,200,,
864,"24/11/2022 11:07:37",201,200,,
865,"24/11/2022 11:07:48",201,200,,
872,"24/11/2022 11:08:00",201,200,,
873,"24/11/2022 11:08:12",201,200,,
874,"24/11/2022 11:08:23",201,200,,
875,"24/11/2022 11:08:33",201,200,,
876,"24/11/2022 11:08:46",201,200,,
877,"24/11/2022 11:08:58",201,200,,
878,"24/11/2022 11:09:09",201,200,,
879,"24/11/2022 11:09:20",201,200,,
880,"24/11/2022 11:09:31",201,200,,
881,"24/11/2022 11:09:43",201,200,,
882,"24/11/2022 11:09:53",201,200,,
886,"24/11/2022 11:10:04",201,200,,
887,"24/11/2022 11:10:15",201,200,,
888,"24/11/2022 11:10:26",201,200,,
889,"24/11/2022 11:10:37",201,200,,
890,"24/11/2022 11:10:53",201,200,,
891,"24/11/2022 11:11:04",201,200,,
892,"24/11/2022 11:11:15",201,200,,
893,"24/11/2022 11:11:27",201,200,,
894,"24/11/2022 11:11:38",201,200,,
895,"24/11/2022 11:11:49",201,200,,
896,"24/11/2022 11:12:01",201,200,,
897,"24/11/2022 11:12:13",201,200,,
899,"24/11/2022 11:12:24",201,200,,
900,"24/11/2022 11:12:34",201,200,,
901,"24/11/2022 11:12:44",201,200,,
902,"24/11/2022 11:12:56",201,200,,
903,"24/11/2022 11:13:13",201,200,,
904,"24/11/2022 11:13:28",201,200,,
905,"24/11/2022 11:13:39",201,200,,
906,"24/11/2022 11:13:51",201,200,,
907,"24/11/2022 11:14:01",201,200,,
908,"24/11/2022 11:14:14",201,200,,
909,"24/11/2022 11:14:27",201,200,,
910,"24/11/2022 11:14:38",201,200,,
911,"24/11/2022 11:14:52",201,200,,
912,"24/11/2022 11:15:50",201,200,,
913,"24/11/2022 11:16:02",201,200,,
914,"24/11/2022 11:16:15",201,200,,
915,"24/11/2022 11:16:27",201,200,,
917,"24/11/2022 11:16:42",201,200,,
918,"24/11/2022 11:17:00",201,200,,
920,"24/11/2022 11:17:15",201,200,,
921,"24/11/2022 11:17:27",201,200,,
922,"24/11/2022 11:17:41",201,200,,
924,"24/11/2022 11:17:53",201,200,,
925,"24/11/2022 11:18:04",201,200,,
927,"24/11/2022 11:18:15",201,200,,
928,"24/11/2022 11:18:26",201,200,,
929,"24/11/2022 11:18:39",201,200,,
930,"24/11/2022 11:18:54",201,200,,
931,"24/11/2022 11:19:10",201,200,,
932,"24/11/2022 11:19:23",201,200,,
933,"24/11/2022 11:19:34",201,200,,
934,"24/11/2022 11:19:47",201,200,,
935,"24/11/2022 11:20:08",201,200,,
938,"24/11/2022 11:20:19",201,200,,
939,"24/11/2022 11:20:31",201,200,,
940,"24/11/2022 11:20:43",201,200,,
941,"24/11/2022 11:20:55",201,200,,
942,"24/11/2022 11:21:06",201,200,,
943,"24/11/2022 11:21:17",201,200,,
944,"24/11/2022 11:21:29",201,200,,
945,"24/11/2022 11:21:39",201,200,,
946,"24/11/2022 11:21:52",201,200,,
947,"24/11/2022 11:22:03",201,200,,
949,"24/11/2022 11:22:17",201,200,,
950,"24/11/2022 11:22:31",201,200,,
951,"24/11/2022 11:22:42",201,200,,
952,"24/11/2022 11:22:54",201,200,,
953,"24/11/2022 11:23:05",201,200,,
954,"24/11/2022 11:23:22",201,200,,
955,"24/11/2022 11:23:36",201,200,,
956,"24/11/2022 11:23:50",201,200,,
957,"24/11/2022 11:24:00",201,200,,
958,"24/11/2022 11:24:17",201,200,,
959,"24/11/2022 11:24:32",201,200,,
961,"24/11/2022 11:24:44",201,200,,
962,"24/11/2022 11:24:57",201,200,,
963,"24/11/2022 11:25:10",201,200,,
964,"24/11/2022 11:25:23",201,200,,
967,"24/11/2022 11:25:34",201,200,,
970,"24/11/2022 11:25:47",201,200,,
973,"24/11/2022 11:25:58",201,200,,
974,"24/11/2022 11:26:14",201,200,,
975,"24/11/2022 11:26:27",201,200,,
976,"24/11/2022 11:26:38",201,200,,
978,"24/11/2022 11:26:51",201,200,,
979,"24/11/2022 11:27:02",201,200,,
980,"24/11/2022 11:27:13",201,200,,
981,"24/11/2022 11:27:25",201,200,,
982,"24/11/2022 11:27:52",201,200,,
983,"24/11/2022 11:28:03",201,200,,
984,"24/11/2022 11:28:15",201,200,,
986,"24/11/2022 11:28:25",201,200,,
987,"24/11/2022 11:28:37",201,200,,
990,"24/11/2022 11:28:48",201,200,,
991,"24/11/2022 11:28:59",201,200,,
992,"24/11/2022 11:29:11",201,200,,
994,"24/11/2022 11:29:30",201,200,,
995,"24/11/2022 11:29:46",201,200,,
996,"24/11/2022 11:29:57",201,200,,
998,"24/11/2022 11:30:08",201,200,,
999,"24/11/2022 11:30:18",201,200,,
1001,"24/11/2022 11:30:27",201,200,,
1002,"24/11/2022 11:30:38",201,200,,
1003,"24/11/2022 11:30:51",201,200,,
1004,"24/11/2022 11:31:04",201,200,,
1005,"24/11/2022 11:31:15",201,200,,
1006,"24/11/2022 11:31:40",201,200,,
1007,"24/11/2022 11:31:51",201,200,,
1008,"24/11/2022 11:32:03",201,200,,
1009,"24/11/2022 11:32:14",201,200,,
1010,"24/11/2022 11:32:25",201,200,,
1011,"24/11/2022 11:32:39",201,200,,
1012,"24/11/2022 11:32:50",201,200,,
1013,"24/11/2022 11:33:02",201,200,,
1014,"24/11/2022 11:33:13",201,200,,
1015,"24/11/2022 11:33:24",201,200,,
1016,"24/11/2022 11:33:35",201,200,,
1017,"24/11/2022 11:33:45",201,200,,
1018,"24/11/2022 11:33:55",201,200,,
1019,"24/11/2022 11:34:05",201,200,,
1020,"24/11/2022 11:34:15",201,200,,
1022,"24/11/2022 11:34:26",201,200,,
1023,"24/11/2022 11:34:37",201,200,,
1024,"24/11/2022 11:34:48",201,200,,
1025,"24/11/2022 11:34:59",201,200,,
1026,"24/11/2022 11:35:11",201,200,,
1027,"24/11/2022 11:35:22",201,200,,
1028,"24/11/2022 11:35:32",201,200,,
1029,"24/11/2022 11:35:42",201,200,,
1030,"24/11/2022 11:35:52",201,200,,
1031,"24/11/2022 11:36:05",201,200,,
1032,"24/11/2022 11:36:18",201,200,,
1033,"24/11/2022 11:36:28",201,200,,
1034,"24/11/2022 11:36:40",201,200,,
1035,"24/11/2022 11:36:51",201,200,,
1036,"24/11/2022 11:37:04",201,200,,
1037,"24/11/2022 11:37:16",201,200,,
1038,"24/11/2022 11:37:26",201,200,,
1039,"24/11/2022 11:37:39",201,200,,
1040,"24/11/2022 11:37:57",201,200,,
1041,"24/11/2022 11:38:13",201,200,,
1042,"24/11/2022 11:38:28",201,200,,
1043,"24/11/2022 11:38:43",201,200,,
1044,"24/11/2022 11:38:57",201,200,,
1045,"24/11/2022 11:39:09",201,200,,
1046,"24/11/2022 11:39:20",201,200,,
1048,"24/11/2022 11:39:31",201,200,,
1053,"24/11/2022 11:40:22",201,200,,
1054,"24/11/2022 11:40:35",201,200,,
1055,"24/11/2022 11:40:46",201,200,,
1056,"24/11/2022 11:40:57",201,200,,
1057,"24/11/2022 11:41:09",201,200,,
1058,"24/11/2022 11:41:19",201,200,,
1059,"24/11/2022 11:41:31",201,200,,
1060,"24/11/2022 11:41:41",201,200,,
1061,"24/11/2022 11:41:52",201,200,,
1062,"24/11/2022 11:42:04",201,200,,
1063,"24/11/2022 11:42:16",201,200,,
1064,"24/11/2022 11:42:27",201,200,,
1065,"24/11/2022 11:42:38",201,200,,
1066,"24/11/2022 11:42:49",201,200,,
1067,"24/11/2022 11:43:01",201,200,,
1068,"24/11/2022 11:43:14",201,200,,
1069,"24/11/2022 11:43:25",201,200,,
1070,"24/11/2022 11:43:37",201,200,,
1071,"24/11/2022 11:43:48",201,200,,
1072,"24/11/2022 11:44:00",201,200,,
1073,"24/11/2022 11:44:10",201,200,,
1074,"24/11/2022 11:44:21",201,200,,
1075,"24/11/2022 11:44:31",201,200,,
1076,"24/11/2022 11:44:43",201,200,,
1077,"24/11/2022 11:44:54",201,200,,
1078,"24/11/2022 11:45:07",201,200,,
1079,"24/11/2022 11:45:18",201,200,,
1080,"24/11/2022 11:45:31",201,200,,
1081,"24/11/2022 11:45:42",201,200,,
1082,"24/11/2022 11:45:53",201,200,,
1083,"24/11/2022 11:46:04",201,200,,
1084,"24/11/2022 11:46:17",201,200,,
1085,"24/11/2022 11:46:31",201,200,,
1086,"24/11/2022 11:46:43",201,200,,
1087,"24/11/2022 11:46:57",201,200,,
1088,"24/11/2022 11:47:11",201,200,,
1089,"24/11/2022 11:47:26",201,200,,
1090,"24/11/2022 11:47:39",201,200,,
1091,"24/11/2022 11:47:50",201,200,,
1092,"24/11/2022 11:48:01",201,200,,
1093,"24/11/2022 11:48:13",201,200,,
1094,"24/11/2022 11:48:23",201,200,,
1095,"24/11/2022 11:48:34",201,200,,
1096,"24/11/2022 11:48:45",201,200,,
1097,"24/11/2022 11:48:55",201,200,,
1098,"24/11/2022 11:49:10",201,200,,
1099,"24/11/2022 11:49:28",201,200,,
1100,"24/11/2022 11:49:41",201,200,,
1101,"24/11/2022 11:49:53",201,200,,
1102,"24/11/2022 11:50:05",201,200,,
1103,"24/11/2022 11:50:16",201,200,,
1104,"24/11/2022 11:50:28",201,200,,
1105,"24/11/2022 11:50:39",201,200,,
1106,"24/11/2022 11:50:49",201,200,,
1107,"24/11/2022 11:51:01",201,200,,
1108,"24/11/2022 11:51:12",201,200,,
1109,"24/11/2022 11:51:25",201,200,,
1110,"24/11/2022 11:51:38",201,200,,
1111,"24/11/2022 11:51:49",201,200,,
1112,"24/11/2022 11:51:59",201,200,,
1113,"24/11/2022 11:52:12",201,200,,
1114,"24/11/2022 11:52:24",201,200,,
1115,"24/11/2022 11:52:35",201,200,,
1116,"24/11/2022 11:52:47",201,200,,
1117,"24/11/2022 11:53:00",201,200,,
1118,"24/11/2022 11:53:11",201,200,,
1119,"24/11/2022 11:53:22",201,200,,
1120,"24/11/2022 11:53:33",201,200,,
1122,"24/11/2022 11:53:45",201,200,,
1123,"24/11/2022 11:53:56",201,200,,
1124,"24/11/2022 11:54:07",201,200,,
1125,"24/11/2022 11:54:32",201,200,,
1126,"24/11/2022 11:54:45",201,200,,
1127,"24/11/2022 11:54:56",201,200,,
1128,"24/11/2022 11:55:09",201,200,,
1129,"24/11/2022 11:55:21",201,200,,
1130,"24/11/2022 11:55:33",201,200,,
1131,"24/11/2022 11:55:45",201,200,,
1132,"24/11/2022 11:55:58",201,200,,
1133,"24/11/2022 11:56:09",201,200,,
1134,"24/11/2022 11:56:22",201,200,,
1135,"24/11/2022 11:56:33",201,200,,
1136,"24/11/2022 11:56:45",201,200,,
1137,"24/11/2022 11:56:58",201,200,,
1138,"24/11/2022 11:57:12",201,200,,
1139,"24/11/2022 11:57:23",201,200,,
1140,"24/11/2022 11:57:48",201,200,,
1141,"24/11/2022 11:58:04",201,200,,
1143,"24/11/2022 11:59:38",201,200,,
1144,"24/11/2022 12:00:39",201,200,,
1145,"24/11/2022 12:00:48",201,200,,
1147,"24/11/2022 12:00:59",201,200,,
1148,"24/11/2022 12:01:12",201,200,,
1150,"24/11/2022 12:01:28",201,200,,
1151,"24/11/2022 12:01:39",201,200,,
1152,"24/11/2022 12:01:50",201,200,,
1153,"24/11/2022 12:02:03",201,200,,
1154,"24/11/2022 12:02:13",201,200,,
1155,"24/11/2022 12:02:25",201,200,,
1156,"24/11/2022 12:02:38",201,200,,
1157,"24/11/2022 12:02:49",201,200,,
1158,"24/11/2022 12:03:00",201,200,,
1160,"24/11/2022 12:03:13",201,200,,
1161,"24/11/2022 12:03:24",201,200,,
1162,"24/11/2022 12:03:37",201,200,,
1163,"24/11/2022 12:03:48",201,200,,
1164,"24/11/2022 12:03:59",201,200,,
1165,"24/11/2022 12:04:11",201,200,,
1166,"24/11/2022 12:04:23",201,200,,
1167,"24/11/2022 12:04:34",201,200,,
1168,"24/11/2022 12:04:45",201,200,,
1169,"24/11/2022 12:04:57",201,200,,
1170,"24/11/2022 12:05:08",201,200,,
1171,"24/11/2022 12:05:20",201,200,,
1172,"24/11/2022 12:05:32",201,200,,
1173,"24/11/2022 12:05:45",201,200,,
1174,"24/11/2022 12:05:56",201,200,,
1175,"24/11/2022 12:06:07",201,200,,
1176,"24/11/2022 12:06:18",201,200,,
1177,"24/11/2022 12:06:29",201,200,,
1178,"24/11/2022 12:06:40",201,200,,
1179,"24/11/2022 12:06:53",201,200,,
1180,"24/11/2022 12:07:05",201,200,,
1181,"24/11/2022 12:07:16",201,200,,
1182,"24/11/2022 12:07:26",201,200,,
1183,"24/11/2022 12:07:37",201,200,,
1184,"24/11/2022 12:07:46",201,200,,
1185,"24/11/2022 12:08:01",201,200,,
1186,"24/11/2022 12:08:11",201,200,,
1187,"24/11/2022 12:08:21",201,200,,
1188,"24/11/2022 12:08:31",201,200,,
1189,"24/11/2022 12:08:41",201,200,,
1190,"24/11/2022 12:08:51",201,200,,
1191,"24/11/2022 12:09:01",201,200,,
1192,"24/11/2022 12:09:11",201,200,,
1193,"24/11/2022 12:09:22",201,200,,
1194,"24/11/2022 12:09:33",201,200,,
1195,"24/11/2022 12:09:43",201,200,,
1196,"24/11/2022 12:09:53",201,200,,
1197,"24/11/2022 12:10:03",201,200,,
1198,"24/11/2022 12:10:14",201,200,,
1199,"24/11/2022 12:10:24",201,200,,
1200,"24/11/2022 12:10:36",201,200,,
1201,"24/11/2022 12:10:54",201,200,,
1202,"24/11/2022 12:11:04",201,200,,
1203,"24/11/2022 12:11:14",201,200,,
1204,"24/11/2022 12:11:24",201,200,,
1205,"24/11/2022 12:11:38",201,200,,
1206,"24/11/2022 12:11:48",201,200,,
1207,"24/11/2022 12:11:58",201,200,,
1209,"24/11/2022 12:12:08",201,200,,
1211,"24/11/2022 12:12:18",201,200,,
1212,"24/11/2022 12:12:28",201,200,,
1213,"24/11/2022 12:12:41",201,200,,
1214,"24/11/2022 12:12:51",201,200,,
1215,"24/11/2022 12:13:01",201,200,,
1216,"24/11/2022 12:13:12",201,200,,
1217,"24/11/2022 12:13:22",201,200,,
1218,"24/11/2022 12:13:34",201,200,,
1219,"24/11/2022 12:13:45",201,200,,
1220,"24/11/2022 12:13:59",201,200,,
1221,"24/11/2022 12:14:11",201,200,,
1222,"24/11/2022 12:14:21",201,200,,
1223,"24/11/2022 12:15:10",201,200,,
1224,"24/11/2022 12:15:21",201,200,,
1225,"24/11/2022 12:15:33",201,200,,
1226,"24/11/2022 12:15:46",201,200,,
1227,"24/11/2022 12:15:58",201,200,,
1228,"24/11/2022 12:16:13",201,200,,
1229,"24/11/2022 12:16:27",201,200,,
1231,"24/11/2022 12:16:38",201,200,,
1232,"24/11/2022 12:16:50",201,200,,
1233,"24/11/2022 12:17:01",201,200,,
1234,"24/11/2022 12:17:15",201,200,,
1235,"24/11/2022 12:17:26",201,200,,
1239,"24/11/2022 12:17:40",201,200,,
1240,"24/11/2022 12:17:56",201,200,,
1241,"24/11/2022 12:18:09",201,200,,
1242,"24/11/2022 12:18:21",201,200,,
1243,"24/11/2022 12:18:32",201,200,,
1245,"24/11/2022 12:18:43",201,200,,
1246,"24/11/2022 12:18:53",201,200,,
1247,"24/11/2022 12:19:03",201,200,,
1250,"24/11/2022 12:19:32",201,200,,
1251,"24/11/2022 12:19:44",201,200,,
1254,"24/11/2022 12:19:55",201,200,,
1255,"24/11/2022 12:20:05",201,200,,
1256,"24/11/2022 12:20:16",201,200,,
1259,"24/11/2022 12:20:26",201,200,,
1263,"24/11/2022 12:20:36",201,200,,
1267,"24/11/2022 12:20:47",201,200,,
1271,"24/11/2022 12:20:58",201,200,,
1272,"24/11/2022 12:21:08",201,200,,
1277,"24/11/2022 12:21:21",201,200,,
1278,"24/11/2022 12:21:32",201,200,,
1279,"24/11/2022 12:21:44",201,200,,
1280,"24/11/2022 12:21:57",201,200,,
1282,"24/11/2022 12:22:07",201,200,,
1283,"24/11/2022 12:22:23",201,200,,
1287,"24/11/2022 12:22:33",201,200,,
1288,"24/11/2022 12:22:42",201,200,,
1289,"24/11/2022 12:22:53",201,200,,
1290,"24/11/2022 12:23:04",201,200,,
1293,"24/11/2022 12:23:18",201,200,,
1294,"24/11/2022 12:23:30",201,200,,
1295,"24/11/2022 12:23:40",201,200,,
1298,"24/11/2022 12:23:50",201,200,,
1301,"24/11/2022 12:24:02",201,200,,
1303,"24/11/2022 12:24:14",201,200,,
1307,"24/11/2022 12:24:25",201,200,,
1308,"24/11/2022 12:24:35",201,200,,
1309,"24/11/2022 12:24:47",201,200,,
1310,"24/11/2022 12:24:57",201,200,,
1311,"24/11/2022 12:25:09",201,200,,
1313,"24/11/2022 12:25:20",201,200,,
1314,"24/11/2022 12:25:31",201,200,,
1315,"24/11/2022 12:25:42",201,200,,
1318,"24/11/2022 12:25:53",201,200,,
1319,"24/11/2022 12:26:06",201,200,,
1320,"24/11/2022 12:26:18",201,200,,
1321,"24/11/2022 12:26:33",201,200,,
1322,"24/11/2022 12:26:45",201,200,,
1323,"24/11/2022 12:26:56",201,200,,
1324,"24/11/2022 12:27:07",201,200,,
1325,"24/11/2022 12:27:19",201,200,,
1326,"24/11/2022 12:27:29",201,200,,
1327,"24/11/2022 12:27:41",201,200,,
1328,"24/11/2022 12:27:52",201,200,,
1329,"24/11/2022 12:28:03",201,200,,
1330,"24/11/2022 12:28:14",201,200,,
1331,"24/11/2022 12:28:24",201,200,,
1332,"24/11/2022 12:28:33",201,200,,
1333,"24/11/2022 12:28:44",201,200,,
1334,"24/11/2022 12:28:57",201,200,,
1335,"24/11/2022 12:29:07",201,200,,
1336,"24/11/2022 12:29:18",201,200,,
1337,"24/11/2022 12:29:28",201,200,,
1338,"24/11/2022 12:29:39",201,200,,
1339,"24/11/2022 12:29:50",201,200,,
1340,"24/11/2022 12:30:01",201,200,,
1341,"24/11/2022 12:30:12",201,200,,
1342,"24/11/2022 12:30:22",201,200,,
1343,"24/11/2022 12:30:33",201,200,,
1344,"24/11/2022 12:30:43",201,200,,
1345,"24/11/2022 12:30:54",201,200,,
1346,"24/11/2022 12:31:06",201,200,,
1351,"24/11/2022 12:31:17",201,200,,
1352,"24/11/2022 12:31:28",201,200,,
1354,"24/11/2022 12:31:38",201,200,,
1355,"24/11/2022 12:31:48",201,200,,
1356,"24/11/2022 12:31:59",201,200,,
1357,"24/11/2022 12:32:10",201,200,,
1358,"24/11/2022 12:32:19",201,200,,
1359,"24/11/2022 12:32:30",201,200,,
1360,"24/11/2022 12:32:40",201,200,,
1361,"24/11/2022 12:32:51",201,200,,
1362,"24/11/2022 12:33:03",201,200,,
1363,"24/11/2022 12:33:15",201,200,,
1364,"24/11/2022 12:33:25",201,200,,
1365,"24/11/2022 12:33:34",201,200,,
1366,"24/11/2022 12:33:44",201,200,,
1367,"24/11/2022 12:33:55",201,200,,
1373,"24/11/2022 12:34:06",201,200,,
1375,"24/11/2022 12:34:15",201,200,,
1377,"24/11/2022 12:34:26",201,200,,
1378,"24/11/2022 12:34:36",201,200,,
1379,"24/11/2022 12:34:48",201,200,,
1380,"24/11/2022 12:34:58",201,200,,
1381,"24/11/2022 12:35:10",201,200,,
1382,"24/11/2022 12:35:21",201,200,,
1383,"24/11/2022 12:35:32",201,200,,
1384,"24/11/2022 12:35:42",201,200,,
1386,"24/11/2022 12:35:52",201,200,,
1387,"24/11/2022 12:36:03",201,200,,
1389,"24/11/2022 12:36:14",201,200,,
1392,"24/11/2022 12:36:24",201,200,,
1393,"24/11/2022 12:36:38",201,200,,
1394,"24/11/2022 12:36:50",201,200,,
1395,"24/11/2022 12:37:04",201,200,,
1396,"24/11/2022 12:37:20",201,200,,
1399,"24/11/2022 12:37:32",201,200,,
1401,"24/11/2022 12:37:45",201,200,,
1402,"24/11/2022 12:37:55",201,200,,
1403,"24/11/2022 12:38:07",201,200,,
1404,"24/11/2022 12:38:18",201,200,,
1405,"24/11/2022 12:38:30",201,200,,
1407,"24/11/2022 12:38:43",201,200,,
1408,"24/11/2022 12:38:55",201,200,,
1409,"24/11/2022 12:39:06",201,200,,
1410,"24/11/2022 12:39:17",201,200,,
1411,"24/11/2022 12:39:27",201,200,,
1412,"24/11/2022 12:39:38",201,200,,
1414,"24/11/2022 12:39:49",201,200,,
1415,"24/11/2022 12:40:01",201,200,,
1416,"24/11/2022 12:40:13",201,200,,
1418,"24/11/2022 12:40:26",201,200,,
1419,"24/11/2022 12:40:37",201,200,,
1420,"24/11/2022 12:40:47",201,200,,
1421,"24/11/2022 12:40:58",201,200,,
1422,"24/11/2022 12:41:09",201,200,,
1423,"24/11/2022 12:41:25",201,200,,
1424,"24/11/2022 12:41:37",201,200,,
1425,"24/11/2022 12:41:52",201,200,,
1426,"24/11/2022 12:42:04",201,200,,
1427,"24/11/2022 12:42:17",201,200,,
1430,"24/11/2022 12:42:31",201,200,,
1432,"24/11/2022 12:42:43",201,200,,
1433,"24/11/2022 12:42:55",201,200,,
1434,"24/11/2022 12:43:10",201,200,,
1435,"24/11/2022 12:43:21",201,200,,
1437,"24/11/2022 12:43:32",201,200,,
1442,"24/11/2022 12:43:46",201,200,,
1443,"24/11/2022 12:43:59",201,200,,
1444,"24/11/2022 12:44:13",201,200,,
1445,"24/11/2022 12:44:26",201,200,,
1446,"24/11/2022 12:44:42",201,200,,
1447,"24/11/2022 12:44:56",201,200,,
1448,"24/11/2022 12:45:11",201,200,,
1449,"24/11/2022 12:45:23",201,200,,
1450,"24/11/2022 12:45:38",201,200,,
1451,"24/11/2022 12:45:52",201,200,,
1454,"24/11/2022 12:46:04",201,200,,
1456,"24/11/2022 12:46:15",201,200,,
1458,"24/11/2022 12:46:26",201,200,,
1462,"24/11/2022 12:46:39",201,200,,
1463,"24/11/2022 12:46:51",201,200,,
1464,"24/11/2022 12:47:02",201,200,,
1465,"24/11/2022 12:47:12",201,200,,
1466,"24/11/2022 12:47:23",201,200,,
1467,"24/11/2022 12:47:35",201,200,,
1469,"24/11/2022 12:47:45",201,200,,
1470,"24/11/2022 12:47:56",201,200,,
1474,"24/11/2022 12:48:07",201,200,,
1477,"24/11/2022 12:48:19",201,200,,
1479,"24/11/2022 12:48:29",201,200,,
1480,"24/11/2022 12:48:39",201,200,,
1481,"24/11/2022 12:48:52",201,200,,
1483,"24/11/2022 12:49:07",201,200,,
1484,"24/11/2022 12:49:20",201,200,,
1488,"24/11/2022 12:49:32",201,200,,
